,exon_chrom_start
ENSG00000101331,32010450
ENSG00000253377,31275596
ENSG00000277443,113857345
ENSG00000258584,93926276
ENSG00000214826,9448104
ENSG00000287678,41100664
ENSG00000215834,166603916
ENSG00000144061,110204900
ENSG00000288526,95168381
ENSG00000249669,149406689
ENSG00000274691,95173085
ENSG00000225533,95183653
ENSG00000238223,115063936
ENSG00000158321,69598296
ENSG00000236080,115069237
ENSG00000237400,36463023
ENSG00000225158,10895761
ENSG00000187867,14056662
ENSG00000235656,115198432
ENSG00000175262,10947643
ENSG00000130224,115233693
ENSG00000003509,37231631
ENSG00000229094,31158853
ENSG00000228887,14070342
ENSG00000141854,14072774
ENSG00000250407,146563226
ENSG00000249553,146919392
ENSG00000279942,37567716
ENSG00000286721,81409657
ENSG00000206440,31537129
ENSG00000234539,32076567
ENSG00000156475,146878002
ENSG00000168393,241686654
ENSG00000215785,10991418
ENSG00000172922,65720242
ENSG00000262116,13204805
ENSG00000237515,12901598
ENSG00000171722,162376688
ENSG00000175718,115189410
ENSG00000234984,166665885
ENSG00000198929,162069774
ENSG00000232341,166747379
ENSG00000136250,36724022
ENSG00000102021,115289727
ENSG00000275871,149427984
ENSG00000227502,113872994
ENSG00000175967,113904138
ENSG00000274374,115424955
ENSG00000271021,115454733
ENSG00000230141,33042917
ENSG00000236250,31964523
ENSG00000196739,114155537
ENSG00000280206,15701237
ENSG00000276726,4427764
ENSG00000077235,27460456
ENSG00000133392,15856941
ENSG00000232437,75125217
ENSG00000156671,75099586
ENSG00000130147,234952017
ENSG00000171848,10120698
ENSG00000242317,55505198
ENSG00000285636,162174758
ENSG00000254706,162365407
ENSG00000243396,101599243
ENSG00000077522,236664141
ENSG00000239887,162378841
ENSG00000138036,43774039
ENSG00000257764,69353743
ENSG00000090382,69348381
ENSG00000188032,14085293
ENSG00000227094,162317747
ENSG00000271963,133115692
ENSG00000196387,133079838
ENSG00000187257,77696459
ENSG00000262243,55809761
ENSG00000244462,35664760
ENSG00000141858,14089785
ENSG00000115825,37317787
ENSG00000163219,68679601
ENSG00000162736,160343383
ENSG00000125995,35699272
ENSG00000271626,60315834
ENSG00000275562,60256720
ENSG00000145194,184276011
ENSG00000170832,60391882
ENSG00000231288,33112911
ENSG00000135211,77798254
ENSG00000168384,33114140
ENSG00000230539,36599743
ENSG00000214029,133130227
ENSG00000286716,37960220
ENSG00000268566,38670948
ENSG00000225750,29146908
ENSG00000240991,133125479
ENSG00000236710,3085052
ENSG00000006015,18588685
ENSG00000237936,29891032
ENSG00000270532,85341281
ENSG00000272984,36734004
ENSG00000275962,54063744
ENSG00000244005,35699192
ENSG00000282590,4432481
ENSG00000282450,4428861
ENSG00000282374,4435161
ENSG00000232687,29127701
ENSG00000148950,31456260
ENSG00000248568,146706381
ENSG00000160410,40576873
ENSG00000156265,29077471
ENSG00000230763,33109380
ENSG00000172943,54044875
ENSG00000271826,115562626
ENSG00000107864,92243169
ENSG00000006016,18594247
ENSG00000102024,115561174
ENSG00000287702,126495312
ENSG00000230820,126980967
ENSG00000136059,37988059
ENSG00000287568,126533665
ENSG00000236340,127215127
ENSG00000227249,126511135
ENSG00000224981,126868767
ENSG00000179603,127252797
ENSG00000133800,10568448
ENSG00000213484,92136875
ENSG00000229709,25579790
ENSG00000105696,18607430
ENSG00000214549,92118664
ENSG00000105988,92216332
ENSG00000198060,92291167
ENSG00000234026,95230666
ENSG00000167118,128371361
ENSG00000173124,95194200
ENSG00000170946,31369840
ENSG00000184012,41508081
ENSG00000253614,57261226
ENSG00000140511,88895459
ENSG00000215117,57279543
ENSG00000279465,15731877
ENSG00000169814,15601341
ENSG00000234379,45530927
ENSG00000019186,54173322
ENSG00000260942,240582700
ENSG00000267333,11745626
ENSG00000272703,11857155
ENSG00000273141,11908712
ENSG00000267165,11852233
ENSG00000137100,34614710
ENSG00000215198,35147410
ENSG00000267455,11811388
ENSG00000251259,105140510
ENSG00000101079,36746045
ENSG00000255112,11851413
ENSG00000286812,11786022
ENSG00000226542,235088463
ENSG00000276427,20632619
ENSG00000223553,20626096
ENSG00000231032,235147016
ENSG00000235293,235177896
ENSG00000235082,160317403
ENSG00000238125,20652730
ENSG00000104413,94641074
ENSG00000070756,100704926
ENSG00000232781,29026645
ENSG00000232057,1824412
ENSG00000228594,1598012
ENSG00000122218,160343131
ENSG00000207955,128392007
ENSG00000223514,81335106
ENSG00000228652,29044178
ENSG00000224134,81431731
ENSG00000124160,46089817
ENSG00000286989,1600314
ENSG00000232968,81463036
ENSG00000233019,29071788
ENSG00000232064,25592116
ENSG00000179331,107928448
ENSG00000227529,29076537
ENSG00000230196,81610884
ENSG00000233491,81690265
ENSG00000237576,68832014
ENSG00000231319,29086272
ENSG00000238250,106824866
ENSG00000228329,68836411
ENSG00000227294,106834464
ENSG00000225441,29100915
ENSG00000241157,60245288
ENSG00000144057,106886976
ENSG00000226536,15917548
ENSG00000141371,60392429
ENSG00000143774,228139962
ENSG00000256628,101676475
ENSG00000066422,101676605
ENSG00000238178,16157753
ENSG00000221983,18571730
ENSG00000126010,16123565
ENSG00000156804,123540899
ENSG00000124749,56125567
ENSG00000011376,45388561
ENSG00000072062,14117502
ENSG00000182798,16167481
ENSG00000114391,101686482
ENSG00000137947,88891483
ENSG00000075239,108116695
ENSG00000117280,205775273
ENSG00000228255,213731416
ENSG00000197530,1615415
ENSG00000237732,222318275
ENSG00000267585,34573987
ENSG00000233121,13926813
ENSG00000012817,19716596
ENSG00000267034,222317242
ENSG00000231307,38537758
ENSG00000230983,31256185
ENSG00000180438,13937273
ENSG00000170471,38472816
ENSG00000226408,31280490
ENSG00000223577,31280628
ENSG00000259891,140505813
ENSG00000286699,101686827
ENSG00000244119,101712472
ENSG00000280395,50092745
ENSG00000233370,110184054
ENSG00000104472,140511322
ENSG00000286714,149224138
ENSG00000249489,88408179
ENSG00000073146,50090006
ENSG00000288018,88422400
ENSG00000232148,166763334
ENSG00000274895,213983793
ENSG00000255082,88504576
ENSG00000281664,213924749
ENSG00000230461,213988321
ENSG00000232510,30095564
ENSG00000262011,13332520
ENSG00000233573,30103381
ENSG00000262235,13458326
ENSG00000168959,89047212
ENSG00000262801,13246316
ENSG00000127337,69359743
ENSG00000254113,123568569
ENSG00000225609,25618644
ENSG00000266869,71848606
ENSG00000175182,184335926
ENSG00000175946,123651577
ENSG00000275340,13933056
ENSG00000286587,54178414
ENSG00000172288,25622162
ENSG00000287059,14046813
ENSG00000267815,50310234
ENSG00000262267,13779698
ENSG00000253871,57343787
ENSG00000235351,241725665
ENSG00000253286,123614225
ENSG00000234168,99577112
ENSG00000168395,241687085
ENSG00000226093,42003430
ENSG00000270535,25662900
ENSG00000232709,92418667
ENSG00000286795,92423386
ENSG00000176125,100888721
ENSG00000174456,110048363
ENSG00000205143,34627697
ENSG00000233654,190534855
ENSG00000068831,64740013
ENSG00000173503,31562278
ENSG00000144580,218568580
ENSG00000138386,190646746
ENSG00000152904,235327350
ENSG00000279360,110056916
ENSG00000286220,110073422
ENSG00000119912,92573922
ENSG00000102780,42048753
ENSG00000277595,110032245
ENSG00000076513,109999186
ENSG00000237765,15681662
ENSG00000272897,35674350
ENSG00000117707,213983181
ENSG00000272542,102888858
ENSG00000250878,102880099
ENSG00000260792,104664733
ENSG00000256050,104681146
ENSG00000270409,15732252
ENSG00000232223,166796266
ENSG00000278445,102903339
ENSG00000206560,15859377
ENSG00000249362,87662042
ENSG00000248708,87733015
ENSG00000085840,52404246
ENSG00000214078,35664760
ENSG00000142698,34166883
ENSG00000244468,149284782
ENSG00000163762,149333513
ENSG00000143157,166839447
ENSG00000105875,135210833
ENSG00000131398,50328213
ENSG00000118990,161751448
ENSG00000285785,57212992
ENSG00000272167,214028891
ENSG00000234285,222503883
ENSG00000163082,222424543
ENSG00000267783,14119106
ENSG00000105011,14136348
ENSG00000131401,50334307
ENSG00000228670,222452400
ENSG00000145675,68215756
ENSG00000279555,57277920
ENSG00000263499,57608260
ENSG00000286732,57255801
ENSG00000287783,87773059
ENSG00000279281,57448218
ENSG00000255467,108121296
ENSG00000287862,88144344
ENSG00000288012,108008678
ENSG00000285177,235367210
ENSG00000153944,57255851
ENSG00000229795,235432985
ENSG00000166266,108008898
ENSG00000227458,30126433
ENSG00000240216,149241362
ENSG00000105792,90245174
ENSG00000188739,235161174
ENSG00000147955,34637220
ENSG00000284052,190648220
ENSG00000228509,190690350
ENSG00000267169,14137146
ENSG00000225171,166868748
ENSG00000152382,166862203
ENSG00000072071,14205985
ENSG00000090006,40592883
ENSG00000131400,50365539
ENSG00000112139,37696745
ENSG00000225287,25697249
ENSG00000234239,99582706
ENSG00000226905,106963193
ENSG00000229360,106940880
ENSG00000286218,106995841
ENSG00000287746,99590174
ENSG00000227509,184505113
ENSG00000224568,107529483
ENSG00000270431,115659713
ENSG00000114859,184361417
ENSG00000237880,107542439
ENSG00000227472,30150753
ENSG00000162885,235504141
ENSG00000229457,107365480
ENSG00000285486,44277375
ENSG00000285521,205775559
ENSG00000231686,146619597
ENSG00000286769,107746546
ENSG00000225588,107362282
ENSG00000134744,52431013
ENSG00000235699,146809771
ENSG00000225256,25699451
ENSG00000223856,25713324
ENSG00000279742,85852557
ENSG00000141503,4833340
ENSG00000235004,25723016
ENSG00000224440,146814592
ENSG00000232614,25735124
ENSG00000087085,100895802
ENSG00000231141,25728490
ENSG00000285696,108149848
ENSG00000232991,107754112
ENSG00000196405,99971449
ENSG00000225326,25749989
ENSG00000243496,32794986
ENSG00000108309,44308413
ENSG00000223406,25752388
ENSG00000229343,25813013
ENSG00000231794,135198401
ENSG00000288049,19744756
ENSG00000266200,116620953
ENSG00000125246,99606669
ENSG00000131408,50329653
ENSG00000232455,45509357
ENSG00000250056,6582136
ENSG00000227881,115664895
ENSG00000198574,162411883
ENSG00000227962,235336806
ENSG00000234785,115702811
ENSG00000229335,115840964
ENSG00000225660,146955075
ENSG00000084444,13044381
ENSG00000271660,146964176
ENSG00000173157,43551831
ENSG00000228532,115718942
ENSG00000235244,115968961
ENSG00000227243,162445549
ENSG00000284377,147181064
ENSG00000287017,147286374
ENSG00000152332,162497818
ENSG00000233459,203634577
ENSG00000213228,60433678
ENSG00000285565,31828834
ENSG00000274579,147476324
ENSG00000204387,31834608
ENSG00000233031,203672175
ENSG00000228855,147591612
ENSG00000177303,75515401
ENSG00000162777,111189212
ENSG00000285053,235328570
ENSG00000214846,15730962
ENSG00000160185,42403447
ENSG00000270553,60513190
ENSG00000266100,57523556
ENSG00000062725,60525794
ENSG00000118564,15655204
ENSG00000280028,57531769
ENSG00000135842,184805946
ENSG00000206439,31565793
ENSG00000138160,92593130
ENSG00000228069,92109013
ENSG00000227399,92006062
ENSG00000240791,92110575
ENSG00000237306,92027498
ENSG00000232179,92108858
ENSG00000232806,41562907
ENSG00000227321,92110865
ENSG00000275756,92104425
ENSG00000286027,41580475
ENSG00000238288,92110168
ENSG00000247796,53109842
ENSG00000223400,41581265
ENSG00000090054,92080016
ENSG00000225945,37819146
ENSG00000267750,44315162
ENSG00000236863,235295865
ENSG00000206437,31572484
ENSG00000227941,162541332
ENSG00000230026,235361153
ENSG00000259788,162560227
ENSG00000111305,13103465
ENSG00000227702,41679181
ENSG00000234459,90270090
ENSG00000274341,32408013
ENSG00000278668,32410159
ENSG00000164172,53109712
ENSG00000266385,32411217
ENSG00000234303,99727230
ENSG00000101132,54208087
ENSG00000288581,99841181
ENSG00000286757,99957083
ENSG00000227659,99690553
ENSG00000227505,147801005
ENSG00000131373,15601383
ENSG00000037474,6632884
ENSG00000230651,107826681
ENSG00000271175,147812733
ENSG00000226124,199850740
ENSG00000287796,147879361
ENSG00000162877,205849904
ENSG00000227083,147901048
ENSG00000184111,92596852
ENSG00000215692,241735117
ENSG00000232695,25860943
ENSG00000180902,241734602
ENSG00000108671,32444510
ENSG00000232482,23410832
ENSG00000204219,23424565
ENSG00000150676,85855101
ENSG00000284770,235367391
ENSG00000270241,34276859
ENSG00000287703,34685165
ENSG00000285872,10301578
ENSG00000286229,54232758
ENSG00000250882,112173570
ENSG00000219095,56276529
ENSG00000224032,112160526
ENSG00000227602,56331788
ENSG00000286619,205813322
ENSG00000233636,29111857
ENSG00000167202,78001619
ENSG00000231960,29124176
ENSG00000228846,29137841
ENSG00000226347,29173273
ENSG00000248350,112363456
ENSG00000230136,29181492
ENSG00000133065,205812808
ENSG00000129595,112228672
ENSG00000231919,29215243
ENSG00000206433,31576352
ENSG00000189433,34759740
ENSG00000187513,34792999
ENSG00000177728,75441159
ENSG00000267244,1822089
ENSG00000267007,1815249
ENSG00000255005,85923579
ENSG00000276116,65411170
ENSG00000079313,1848202
ENSG00000188910,34781214
ENSG00000258980,65529532
ENSG00000235511,25898555
ENSG00000263312,3977103
ENSG00000033170,65410592
ENSG00000232914,25904518
ENSG00000223655,25918323
ENSG00000064886,111200771
ENSG00000230163,34850694
ENSG00000241765,69422656
ENSG00000196862,107826892
ENSG00000163866,34859677
ENSG00000237263,42068932
ENSG00000270809,42181465
ENSG00000231530,42044107
ENSG00000182504,101724614
ENSG00000234213,42255873
ENSG00000188487,15112424
ENSG00000278916,94460003
ENSG00000204388,31827738
ENSG00000257400,94496405
ENSG00000258357,94521090
ENSG00000236349,94548241
ENSG00000169242,155127876
ENSG00000276355,54076216
ENSG00000232005,32229080
ENSG00000235308,88923370
ENSG00000189280,34755047
ENSG00000230854,25923388
ENSG00000254479,85934737
ENSG00000227635,25935633
ENSG00000134748,52404602
ENSG00000237546,25943268
ENSG00000259792,77993405
ENSG00000233494,107902997
ENSG00000261143,77976042
ENSG00000227270,107903964
ENSG00000255811,34787988
ENSG00000172283,25975549
ENSG00000243050,57392546
ENSG00000287301,57420834
ENSG00000224600,171824610
ENSG00000253821,57492884
ENSG00000254139,57746149
ENSG00000253322,57804808
ENSG00000241945,44107399
ENSG00000234793,241755132
ENSG00000253376,57890601
ENSG00000205293,57855500
ENSG00000236918,29263473
ENSG00000231320,29229234
ENSG00000259349,60526293
ENSG00000225188,29223980
ENSG00000257507,69449470
ENSG00000242990,57674665
ENSG00000272265,116078110
ENSG00000267678,60562010
ENSG00000163217,68871025
ENSG00000266943,60565325
ENSG00000267772,60564547
ENSG00000173511,64234538
ENSG00000287254,14217493
ENSG00000101134,54475593
ENSG00000267723,14293168
ENSG00000234201,67791955
ENSG00000267406,14269321
ENSG00000271918,116083807
ENSG00000260118,68013470
ENSG00000273186,128431598
ENSG00000232916,116218026
ENSG00000167123,128411751
ENSG00000250015,116303979
ENSG00000250148,60743563
ENSG00000145781,116085025
ENSG00000170836,60600193
ENSG00000264373,32434939
ENSG00000264083,32430967
ENSG00000279762,32443516
ENSG00000236384,41715742
ENSG00000110002,124115450
ENSG00000113615,134648785
ENSG00000232401,41715807
ENSG00000109743,15703065
ENSG00000251187,112192020
ENSG00000231450,31171380
ENSG00000156639,37819727
ENSG00000251076,112228283
ENSG00000228469,31195615
ENSG00000115459,85354394
ENSG00000234079,31191499
ENSG00000165092,72952935
ENSG00000261722,79229310
ENSG00000182580,184561785
ENSG00000261472,79505603
ENSG00000178562,203706524
ENSG00000115756,10302889
ENSG00000165863,116669927
ENSG00000137177,17987409
ENSG00000267147,14333743
ENSG00000227004,199872172
ENSG00000266913,14363872
ENSG00000232732,199909103
ENSG00000102287,151974570
ENSG00000131871,101277342
ENSG00000163738,74114174
ENSG00000218521,38002832
ENSG00000245385,119337048
ENSG00000228195,116749905
ENSG00000268066,147911378
ENSG00000109046,27294076
ENSG00000173456,119334527
ENSG00000287655,117005462
ENSG00000223815,60144648
ENSG00000269392,50369166
ENSG00000090539,184380073
ENSG00000122873,58269162
ENSG00000280279,76723
ENSG00000224791,203764295
ENSG00000213925,203772631
ENSG00000152700,134632728
ENSG00000165868,116742430
ENSG00000260976,184999710
ENSG00000224272,241810467
ENSG00000280136,118383
ENSG00000223953,119340695
ENSG00000241003,94688228
ENSG00000204099,241808825
ENSG00000108349,40141207
ENSG00000258987,93939555
ENSG00000230201,4856757
ENSG00000140474,74843004
ENSG00000178573,79598785
ENSG00000185245,4932277
ENSG00000235718,119346460
ENSG00000100628,93976434
ENSG00000100156,38083042
ENSG00000277214,79603572
ENSG00000205710,4899418
ENSG00000158555,75451333
ENSG00000278058,79605802
ENSG00000275040,79619469
ENSG00000108556,4899468
ENSG00000109171,48341529
ENSG00000261082,79826988
ENSG00000260876,79676048
ENSG00000168350,100159506
ENSG00000228024,73042745
ENSG00000105245,40690460
ENSG00000249415,29268443
ENSG00000258693,99978038
ENSG00000227178,29290710
ENSG00000258560,100074517
ENSG00000242888,99974336
ENSG00000125255,103065873
ENSG00000260371,69356209
ENSG00000234100,29306699
ENSG00000163599,203867771
ENSG00000213380,69328638
ENSG00000225927,29329636
ENSG00000142539,50415799
ENSG00000206430,31583019
ENSG00000137054,37485948
ENSG00000285789,103343660
ENSG00000234551,103421250
ENSG00000230474,103444620
ENSG00000243441,29431406
ENSG00000188316,116849499
ENSG00000169122,57994509
ENSG00000287734,104125930
ENSG00000225823,104814327
ENSG00000237258,29427757
ENSG00000107438,95290820
ENSG00000228527,58304553
ENSG00000269559,74156511
ENSG00000226489,35871866
ENSG00000213820,46099518
ENSG00000261076,58325614
ENSG00000232397,29438848
ENSG00000175906,43398993
ENSG00000248182,29416825
ENSG00000233481,29396107
ENSG00000116793,113713279
ENSG00000224487,29449493
ENSG00000116350,29181646
ENSG00000263065,15741151
ENSG00000263335,15726674
ENSG00000187955,120059780
ENSG00000128298,38110475
ENSG00000272106,1613758
ENSG00000232767,116670034
ENSG00000267151,43444707
ENSG00000262380,15683290
ENSG00000237888,43476198
ENSG00000132603,69337996
ENSG00000253523,58032158
ENSG00000129911,1863041
ENSG00000250131,177444979
ENSG00000253116,58106206
ENSG00000242595,58113189
ENSG00000187164,117005022
ENSG00000251416,177691005
ENSG00000225498,90312496
ENSG00000256825,133130984
ENSG00000274045,54445939
ENSG00000283267,90320681
ENSG00000275797,54446594
ENSG00000117411,43978943
ENSG00000185834,55074644
ENSG00000288041,58243725
ENSG00000231171,177728757
ENSG00000267125,1852382
ENSG00000062822,50384204
ENSG00000267141,1860250
ENSG00000090612,133181495
ENSG00000215313,16198428
